,id,ro_dealerid,ro_vin,avg_ro_labor_price,avg_ro_parts_price,avg_customerpay,avg_customerpay_value,avg_warrantypay,avg_warrantypay_value,avg_otherpay,avg_otherpay_value,vehicle_warranty_date,vehicle_warranty_mileage,max_ro_mileage,recency,frequency,vehicle_age,last_service_date,cust_postal_code,cust_city,cust_state_code,retained_flag,vehicle_warranty_service_status,market_value,body_class,reliability,luxury,ronum,dealer_postal_code,distance,dealer_location_population,nearby_same_dealer,nearby_third_party
183043,665807875TDKK3DCXFS584700,4515,5TDKK3DCXFS584700,208.91,443.79,0.605,236.940575,0.395,423.719425,0,0,2018-01-01T00:00:00.0000000,36000,28829,126,4,3,2018-06-29T00:00:00.0000000,33458,JUPITER,FL,0,0,20901.34,11,73,0,110529,33403,13,110222,2,16
183044,433567081GNEC13T75R214468,4515,1GNEC13T75R214468,55,0,1,58.3,0,0,0,0,2008-01-01T00:00:00.0000000,36000,165467,672,1,13,2016-12-30T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,6649.87,9,61,0,110529,33403,57,110222,2,16
183045,433567081C6RR6NT8ES283219,4515,1C6RR6NT8ES283219,55,0,1,58.85,0,0,0,0,2017-01-01T00:00:00.0000000,36000,48562,609,1,4,2017-03-03T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,25210.35,7,58,0,110529,33403,35,110222,2,16
183046,433567081HGCR2F31DA078983,4515,1HGCR2F31DA078983,151.18,198.61,0.721875,403.8428125,0,0,0.278125,12.0409375,2016-01-01T00:00:00.0000000,36000,61723,275,16,5,2018-01-31T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,12850.33,8,70,0,110529,33403,96,110222,2,16
183047,433567081GTV2UEC9EZ348618,4515,1GTV2UEC9EZ348618,22,0,1,23.54,0,0,0,0,2017-01-01T00:00:00.0000000,36000,33307,473,1,4,2017-07-17T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,26416.98,7,56,0,110529,33403,68,110222,2,16
183048,433567083GYFNBE37ES642896,4515,3GYFNBE37ES642896,20.9,0,0.75,17.655,0,0,0.25,4.71,2017-01-01T00:00:00.0000000,50000,42619,329,3,4,2017-12-08T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,18539.78,9,57,1,110529,33403,12,110222,2,16
183049,733815985TEPX42NX9Z655533,4515,5TEPX42NX9Z655533,326.14,1081.28,0.2,281.484,0.4,562.968,0.4,562.968,2012-06-01T00:00:00.0000000,36000,142328,286,1,9,2018-01-20T00:00:00.0000000,33404,RIVIERA BEACH,FL,0,0,10244.17,7,73,0,110529,33403,85,110222,2,16
183050,717249732GNALDEC1B1243840,4515,2GNALDEC1B1243840,262.65,69.5,1,355.4,0,0,0,0,2014-01-01T00:00:00.0000000,36000,76956,343,1,7,2017-11-24T00:00:00.0000000,33418,PALM BEACH GARDENS,fl,0,0,10041.15,9,61,0,110529,33403,74,110222,2,16
183051,75566134JTDKN3DU6E1738279,4515,JTDKN3DU6E1738279,14.99,37.93,0.5,19.655,0,0,0.5,1.99,2017-01-26T00:00:00.0000000,36000,65302,207,2,4,2018-04-09T00:00:00.0000000,33437,BOYNTON BEACH,FL,0,0,13897.19,4,73,0,110529,33403,73,110222,2,16
183052,595389904T1BE46K87U703547,4515,4T1BE46K87U703547,247.68,726.13,0.5,268.56,0.165,238.53225,0.335,484.29275,2010-01-01T00:00:00.0000000,36000,76269,300,2,11,2018-01-06T00:00:00.0000000,33458,JUPITER,FL,0,0,7369.35,8,73,0,110529,33403,65,110222,2,16
183053,216326685TENX22N36Z198653,4515,5TENX22N36Z198653,56.5,0,0,0,0,0,1,0,2009-01-01T00:00:00.0000000,36000,109553,214,1,12,2018-04-02T00:00:00.0000000,0,RIVIERA BEACH,FL,0,0,6368.54,7,73,0,110529,33403,51,110222,2,16
183054,77072746JTEGH20V610028168,4515,JTEGH20V610028168,148.95,0,1,159.38,0,0,0,0,2004-01-01T00:00:00.0000000,36000,147509,152,1,17,2018-06-03T00:00:00.0000000,33444,DELRAY BEACH,FL,0,0,4620.06,11,73,0,110529,33403,90,110222,2,16
183055,756687344T1BE46K07U712890,4515,4T1BE46K07U712890,275.97,1169.68,0,0,0.5,722.825,0.5,722.825,2010-01-01T00:00:00.0000000,36000,156506,217,1,11,2018-03-30T00:00:00.0000000,33069,POMPANO BEACH,FL,0,0,5888.17,8,73,0,110529,33403,94,110222,2,16
183056,77778225JTEDP21A640009125,4515,JTEDP21A640009125,265.92,203.63,1,502.42,0,0,0,0,2006-12-12T00:00:00.0000000,36000,143066,107,1,14,2018-07-18T00:00:00.0000000,34983,PORT ST LUCIE,FL,0,0,5992.63,11,73,0,110529,33403,85,110222,2,16
183057,66809564JTDKN3DU3B5354545,4515,JTDKN3DU3B5354545,38.79,8.2,0.534,47.1061,0,0,0.466,3.1779,2015-01-16T00:00:00.0000000,36000,65780,276,5,7,2018-01-30T00:00:00.0000000,33460,LAKE WORTH,FL,0,0,10232.73,8,73,0,110529,33403,33,110222,2,16
183058,392590814T1BF1FK1FU049257,4515,4T1BF1FK1FU049257,29.19,16.28,0.05,5.0975,0.13875,10.3547625,0.81125,30.1127375,2018-01-01T00:00:00.0000000,36000,9088,231,8,3,2018-03-16T00:00:00.0000000,33467,LAKE WORTH,FL,0,0,17043.56,8,73,0,110529,33403,40,110222,2,16
183059,741560775TDZT34A82S137254,4515,5TDZT34A82S137254,37.63,0,0,0,0.5,18.815,0.5,18.815,2005-01-01T00:00:00.0000000,36000,154647,270,1,16,2018-02-05T00:00:00.0000000,33478,JUPITER,FL,0,0,5733.75,11,73,0,110529,33403,51,110222,2,16
183060,424039185TFRY5F15DX143164,4515,5TFRY5F15DX143164,167.02,74.69,1,241.5075,0,0,0,0,2016-01-01T00:00:00.0000000,36000,93188,18,4,5,2018-10-15T00:00:00.0000000,33405,WEST PALM BEACH,FL,0,0,18476.91,7,73,0,110529,33403,25,110222,2,16
183061,765723754T1BB46K59U106092,4515,4T1BB46K59U106092,188.16,584.84,0.165,255.09,0.335,517.91,0.5,0,2012-01-01T00:00:00.0000000,36000,227620,146,2,9,2018-06-09T00:00:00.0000000,33458,JUPITER,FL,0,0,4520.38,8,73,0,110529,33403,43,110222,2,16
183062,424731394T1BF1FK3DU235640,4515,4T1BF1FK3DU235640,968.7,1058.02,0.556666667,2083.852167,0,0,0.443333333,52.1145,2016-03-25T00:00:00.0000000,36000,173118,21,3,5,2018-10-12T00:00:00.0000000,33408,PALM BEACH GARDENS,FL,0,0,7751.66,8,73,0,110529,33403,76,110222,2,16
183063,67675012JTNBE46KX73100833,4515,JTNBE46KX73100833,229.12,390.17,0.666666667,637.7266667,0,0,0.333333333,25,2010-01-01T00:00:00.0000000,36000,137955,148,3,11,2018-06-07T00:00:00.0000000,33407,WEST PALM BEACH,FL,0,0,6047.76,8,73,0,110529,33403,74,110222,2,16
183064,73409554JTDZN3EU3E3342487,4515,JTDZN3EU3E3342487,63.97,0,0,0,0,0,1,60,2017-01-01T00:00:00.0000000,36000,25173,99,2,4,2018-07-26T00:00:00.0000000,33462,LAKE WORTH,FL,0,0,18069.92,11,73,0,110529,33403,78,110222,2,16
183065,353772634T3ZA3BB1FU095063,4515,4T3ZA3BB1FU095063,46.2,152.37,0.6,112.2523375,0.12875,25.0124625,0.27125,29.92145,2018-04-10T00:00:00.0000000,36000,18188,24,8,3,2018-10-09T00:00:00.0000000,33408,NORTH PALM BEACH,FL,0,0,18127.18,11,73,0,110529,33403,38,110222,2,16
183066,25272018JTHBF5C20B5142841,4515,JTHBF5C20B5142841,2,24.81,0.5,28.695,0,0,0.5,0,2014-01-01T00:00:00.0000000,50000,90000,633,2,7,2017-02-07T00:00:00.0000000,33461,LAKE WORTH,FL,0,0,12681.22,8,76,1,110529,33403,15,110222,2,16
183067,79101379JTEZU5JR8C5036821,4515,JTEZU5JR8C5036821,107.3,441.89,0.333333333,391.1933333,0.11,52.3248,0.556666667,106.2352,2015-01-01T00:00:00.0000000,36000,71335,10,3,6,2018-10-23T00:00:00.0000000,34983,PORT ST LUCIE,FL,0,0,21879.26,11,73,0,110529,33403,65,110222,2,16
183068,11266734T1BF3EK3AU546879,4515,4T1BF3EK3AU546879,585.92,548.86,1,1293.44,0,0,0,0,2012-09-29T00:00:00.0000000,36000,165561,287,1,8,2018-01-19T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,0,0,6857.97,8,73,0,110529,33403,92,110222,2,16
183069,590216644T1BE46K67U717916,4515,4T1BE46K67U717916,32.59,12.35,1,48.09,0,0,0,0,2010-01-01T00:00:00.0000000,36000,45229,157,1,11,2018-05-29T00:00:00.0000000,33401,WEST PALM BEACH,FL,0,0,7942.34,8,73,0,110529,33403,36,110222,2,16
183070,590216644T1BF1FK3CU142826,4515,4T1BF1FK3CU142826,25.25,78.01,0.68375,79.0937125,0.04125,0.61875,0.275,25.2000375,2015-09-07T00:00:00.0000000,36000,62077,51,8,6,2018-09-12T00:00:00.0000000,33401,WEST PALM BEACH,FL,0,0,12212.99,8,73,0,110529,33403,6,110222,2,16
183071,723283065TBET34176S530613,4515,5TBET34176S530613,0,0,0,0,0,0,1,0,2009-04-22T00:00:00.0000000,36000,5,322,1,12,2017-12-15T00:00:00.0000000,33155,MIAMI,FL,0,0,17682.27,7,73,0,110529,33403,13,110222,2,16
183072,11372935TDZK23C78S175017,4515,5TDZK23C78S175017,62.72,168.56,0,0,0.5,115.64,0.5,115.64,2011-03-29T00:00:00.0000000,36000,35104,295,1,10,2018-01-11T00:00:00.0000000,33417,WEST PALM BEACH,FL,0,0,9144.92,11,73,0,110529,33403,47,110222,2,16
183073,1150820JTDKB20U587782848,4515,JTDKB20U587782848,421.49,284.8,0.75,561.33,0.13,97.2972,0.13,97.2972,2013-08-29T00:00:00.0000000,36000,215964,149,1,10,2018-06-06T00:00:00.0000000,33408-2212,JUNO BEACH,FL,0,0,4722.65,4,73,0,110529,33403,36,110222,2,16
183074,11213222T1BU4EE5BC731704,4515,2T1BU4EE5BC731704,92.37,168.87,0.793333333,180.2254333,0,0,0.206666667,71.04456667,2015-11-03T00:00:00.0000000,36000,90624,275,3,7,2018-01-31T00:00:00.0000000,33404,RIVIERA BEACH,FL,0,0,8754.32,8,73,0,110529,33403,55,110222,2,16
183075,341868805TDJKRFH1FS081158,4515,5TDJKRFH1FS081158,21.81,55.18,1,60.98,0,0,0,0,2018-01-01T00:00:00.0000000,36000,56884,240,1,3,2018-03-07T00:00:00.0000000,18426,GREENTOWN,PA,0,0,24272.46,11,73,0,110529,33403,999,110222,2,16
183076,34186880JTEBU4BF7BK112853,4515,JTEBU4BF7BK112853,0,0,0,0,0,0,1,0,2014-01-01T00:00:00.0000000,36000,56884,217,1,7,2018-03-30T00:00:00.0000000,18426,GREENTOWN,PA,0,0,25952.23,11,73,0,110529,33403,999,110222,2,16
183077,231803694T1BF3EK2BU118979,4515,4T1BF3EK2BU118979,52.66,216.2,0.39,183.3092833,0.276666667,86.77405,0.333333333,0,2014-01-01T00:00:00.0000000,36000,97647,55,6,7,2018-09-08T00:00:00.0000000,33407,WEST PALM BEACH,FL,0,0,9442.51,8,73,0,110529,33403,55,110222,2,16
183078,11307352T3ZF4DV8BW062585,4515,2T3ZF4DV8BW062585,8.78,364.13,0,0,1,372.91,0,0,2014-01-01T00:00:00.0000000,36000,60417,358,1,7,2017-11-09T00:00:00.0000000,33418,RIVIERA BEACH,FL,0,0,11829.04,11,73,0,110529,33403,88,110222,2,16
183079,758629005TDZK23C18S155247,4515,5TDZK23C18S155247,373.56,404.86,0.65,587.6225,0.2,123.39,0.15,108.9941667,2011-01-01T00:00:00.0000000,36000,95630,185,3,10,2018-05-01T00:00:00.0000000,33458,JUPITER,FL,0,0,8030.64,11,73,0,110529,33403,30,110222,2,16
183080,755692445TDZK3EH0DS133250,4515,5TDZK3EH0DS133250,89.99,174.86,1,269.05,0,0,0,0,2016-11-14T00:00:00.0000000,36000,76750,186,1,5,2018-04-30T00:00:00.0000000,33410,PALM BEACH GARDENS,FL,0,0,17229.34,11,73,0,110529,33403,17,110222,2,16
183081,573351814T1BF1FK7FU479603,4515,4T1BF1FK7FU479603,55.31,53.66,0.666666667,111.2566667,0.166666667,2.5,0.166666667,2.5,2018-01-01T00:00:00.0000000,36000,50229,337,3,3,2017-11-30T00:00:00.0000000,33408,NORTH PALM BEACH,FL,0,1,14969.64,8,73,0,110529,33403,92,110222,2,16
183082,55041749JTDKN3DU8C1500804,4515,JTDKN3DU8C1500804,28.97,41.02,1,74.89,0,0,0,0,2015-01-01T00:00:00.0000000,36000,152998,238,1,6,2018-03-09T00:00:00.0000000,33401,WEST PALM BEACH,fl,0,0,8395.93,8,73,0,110529,33403,50,110222,2,16
183083,385929335TDZK23CX7S044792,4515,5TDZK23CX7S044792,191.62,16,0,0,0.415,86.16645,0.585,121.46355,2010-07-22T00:00:00.0000000,36000,136139,234,2,11,2018-03-13T00:00:00.0000000,33409,WEST PALM BEACH,FL,0,0,6506.14,11,73,0,110529,33403,43,110222,2,16
183084,733887635TDDK3DC8DS053713,4515,5TDDK3DC8DS053713,0,0,0,0,0,0,1,0,2016-01-01T00:00:00.0000000,36000,84891,192,1,5,2018-04-24T00:00:00.0000000,33408,NORTH PALM BEACH,FL,0,0,18115.4,11,73,0,110529,33403,94,110222,2,16
183085,613722595TDDK3DC8DS053713,4515,5TDDK3DC8DS053713,122.96,210.99,1,355.4766667,0,0,0,0,2016-01-01T00:00:00.0000000,36000,74621,566,3,5,2017-04-15T00:00:00.0000000,11772,EAST PATCHOGUE,NY,0,0,18780.28,11,73,0,110529,33403,999,110222,2,16
183086,765723784T1BF1FK3CU076035,4515,4T1BF1FK3CU076035,83.98,75.99,1,159.97,0,0,0,0,2015-04-28T00:00:00.0000000,36000,56041,170,1,6,2018-05-16T00:00:00.0000000,33403,Lake Park,fl,0,0,12474.65,8,73,0,110529,33403,67,110222,2,16
183087,269228583TMJU4GN3EM172870,4515,3TMJU4GN3EM172870,148.95,119.4,1,287.13,0,0,0,0,2017-01-01T00:00:00.0000000,36000,115445,162,1,4,2018-05-24T00:00:00.0000000,33478,JUPITER,FL,0,0,19157.81,7,73,0,110529,33403,54,110222,2,16
183088,11156232T1BURHE8FC347141,4515,2T1BURHE8FC347141,43.08,50.03,0.9175,95.8806,0.0825,10.7019,0,0,2018-01-01T00:00:00.0000000,36000,17449,276,4,3,2018-01-30T00:00:00.0000000,33410,PALM BEACH GARDENS,FL,0,0,13943.44,8,73,0,110529,33403,32,110222,2,16
183089,509637175TFJU4GN3FX068326,4515,5TFJU4GN3FX068326,94.77,217.37,0.765,179.998475,0.0325,20.84225,0.205,52.530025,2017-10-11T00:00:00.0000000,36000,44581,77,4,3,2018-08-17T00:00:00.0000000,34984,PORT ST LUCIE,FL,0,0,24010.49,7,73,0,110529,33403,30,110222,2,16
183090,66580400JTEDC3EH3D2014876,4515,JTEDC3EH3D2014876,58.09,73.38,1,140.68,0,0,0,0,2016-01-01T00:00:00.0000000,36000,71985,254,2,5,2018-02-21T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,0,0,19451.3,11,73,0,110529,33403,101,110222,2,16
183091,373793092T1KU40E39C132902,4515,2T1KU40E39C132902,297.06,231.85,0.7,384.202,0.2,75.172,0.1,67.861,2012-01-01T00:00:00.0000000,36000,100386,339,2,9,2017-11-28T00:00:00.0000000,33478,JUPITER,FL,0,0,7083.8,8,73,0,110529,33403,10,110222,2,16
183092,583698034T1BE32K65U556352,4515,4T1BE32K65U556352,17.69,22.3,0.75,16.0125,0,0,0.25,5.3375,2008-01-01T00:00:00.0000000,36000,122072,349,1,13,2017-11-18T00:00:00.0000000,33063,MARGATE,FL,0,0,5387.56,8,73,0,110529,33403,74,110222,2,16
183093,670957975TFJU4GN6FX074329,4515,5TFJU4GN6FX074329,55.27,163.69,0.916666667,104.04,0,0,0.083333333,6.213333333,2018-01-19T00:00:00.0000000,36000,47532,12,3,3,2018-10-21T00:00:00.0000000,33463,GREENACRES,FL,0,0,23806.73,7,73,0,110529,33403,40,110222,2,16
183094,221253845TDYK3EH3CS063026,4515,5TDYK3EH3CS063026,366.68,963.61,0,0,0.5,1268.913333,0.5,86.12,2015-01-01T00:00:00.0000000,36000,133534,21,2,6,2018-10-12T00:00:00.0000000,30019,DACULA,GA,0,0,14442.9,11,73,0,110529,33403,999,110222,2,16
183095,1124227JTEDS43A082023443,4515,JTEDS43A082023443,201.28,70.59,1,288.18,0,0,0,0,2013-09-24T00:00:00.0000000,36000,100739,684,1,10,2016-12-18T00:00:00.0000000,33408,NORTH PALM BEACH,FL,0,0,10328.45,11,73,0,110529,33403,36,110222,2,16
183096,714957844T1BF1FK9FU486794,4515,4T1BF1FK9FU486794,105.82,119.5,0,0,0,0,1,15.77,2018-01-01T00:00:00.0000000,36000,12933,324,1,3,2017-12-13T00:00:00.0000000,33407,WEST PALM BEACH,FL,0,1,16849.73,8,73,0,110529,33403,102,110222,2,16
183097,74220497JTDBR32E832008560,4515,JTDBR32E832008560,250.88,452.19,0,0,0.5,351.535,0.5,351.535,2006-01-01T00:00:00.0000000,36000,193065,262,1,15,2018-02-13T00:00:00.0000000,33404,RIVIERA BEACH,FL,0,0,3612.66,8,73,0,110529,33403,22,110222,2,16
183098,717877894T1BK3DB8CU460760,4515,4T1BK3DB8CU460760,388.52,1109.09,0.5,930.625,0.25,292.2825,0.25,292.2825,2015-01-01T00:00:00.0000000,36000,76632,232,2,6,2018-03-15T00:00:00.0000000,33418,PALM BEACH GARDENS,fl,0,0,13955.15,8,73,0,110529,33403,28,110222,2,16
183099,72186642KNALN4D79E5151150,4515,KNALN4D79E5151150,488.4,28.83,0,0,0,0,1,36.2,2017-01-01T00:00:00.0000000,60000,28343,322,1,4,2017-12-15T00:00:00.0000000,33414,WELLINGTON,FL,0,0,15706.8,8,70,0,110529,33403,102,110222,2,16
183100,11390984T4BF3EK1BR215824,4515,4T4BF3EK1BR215824,25.69,44.3,1,74.89,0,0,0,0,2014-01-01T00:00:00.0000000,36000,62092,268,1,7,2018-02-07T00:00:00.0000000,2445,BROOKLINE,MA,0,0,10787.94,8,73,0,110529,33403,999,110222,2,16
183101,71150342JTEZU14R740030012,4515,JTEZU14R740030012,0,0,1,0,0,0,0,0,2007-06-01T00:00:00.0000000,36000,132038,365,1,14,2017-11-02T00:00:00.0000000,33403,LAKE PARK,FL,0,0,8477.17,11,73,0,110529,33403,27,110222,2,16
183102,528561221NXBU40E49Z095714,4515,1NXBU40E49Z095714,403.82,400.55,0.916666667,688.4225,0.043333333,76.54096667,0.043333333,76.54096667,2012-01-01T00:00:00.0000000,36000,118433,11,3,9,2018-10-22T00:00:00.0000000,33401,WEST PALM BEACH,FL,0,0,6861.71,8,73,0,110529,33403,86,110222,2,16
183103,11242544T1BE30K56U157517,4515,4T1BE30K56U157517,220.78,169.67,0.7925,331.520125,0,0,0.2075,61.737375,2009-06-01T00:00:00.0000000,36000,125099,227,4,12,2018-03-20T00:00:00.0000000,33455,HOBE SOUND,FL,0,0,5879.79,8,73,0,110529,33403,28,110222,2,16
183104,11283741NXBR32E36Z723265,4515,1NXBR32E36Z723265,201.82,197.15,0.926666667,368.6186667,0.036666667,28.57066667,0.036666667,28.57066667,2009-06-08T00:00:00.0000000,36000,59954,227,3,12,2018-03-20T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,0,0,5986.7,8,73,0,110529,33403,25,110222,2,16
183105,11222525TDZY64AX8S012137,4515,5TDZY64AX8S012137,76.18,304.46,0.7825,309.412275,0,0,0.2175,98.785225,2011-06-01T00:00:00.0000000,36000,119982,183,4,10,2018-05-03T00:00:00.0000000,33408,NORTH PALM BEACH,FL,0,0,14092.49,11,73,0,110529,33403,73,110222,2,16
183106,76284172JTMZFREV0ED033238,4515,JTMZFREV0ED033238,107.5,210.37,0,0,0,0,1,335.93,2017-03-28T00:00:00.0000000,36000,58591,147,2,4,2018-06-08T00:00:00.0000000,34974,OKEECHOBEE,fl,0,0,15267.62,11,73,0,110529,33403,92,110222,2,16
183107,1142902JTDKB20U677576498,4515,JTDKB20U677576498,109.77,233,0.8,287.584,0.2,71.896,0,0,2010-01-02T00:00:00.0000000,36000,45875,119,1,11,2018-07-06T00:00:00.0000000,33407-4604,WEST PALM BEACH,fl,0,0,7902.12,4,73,0,110529,33403,93,110222,2,16
183108,433567081C6RR6NT8ES283219,4515,1C6RR6NT8ES283219,55,0,1,58.85,0,0,0,0,2017-01-01T00:00:00.0000000,36000,48562,609,1,4,2017-03-03T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,25210.35,7,58,0,110529,33403,58,110222,2,16
183109,433567081GTV2UEC9EZ348618,4515,1GTV2UEC9EZ348618,22,0,1,23.54,0,0,0,0,2017-01-01T00:00:00.0000000,36000,33307,473,1,4,2017-07-17T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,26416.98,7,56,0,110529,33403,52,110222,2,16
183110,433567081GNEC13T75R214468,4515,1GNEC13T75R214468,55,0,1,58.3,0,0,0,0,2008-01-01T00:00:00.0000000,36000,165467,672,1,13,2016-12-30T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,6649.87,9,61,0,110529,33403,93,110222,2,16
183111,433567083GYFNBE37ES642896,4515,3GYFNBE37ES642896,20.9,0,0.75,17.655,0,0,0.25,4.71,2017-01-01T00:00:00.0000000,50000,42619,329,3,4,2017-12-08T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,18539.78,9,57,1,110529,33403,90,110222,2,16
183112,433567081HGCR2F31DA078983,4515,1HGCR2F31DA078983,151.18,198.61,0.721875,403.8428125,0,0,0.278125,12.0409375,2016-01-01T00:00:00.0000000,36000,61723,275,16,5,2018-01-31T00:00:00.0000000,33411,WEST PALM BEACH,FL,0,0,12850.33,8,70,0,110529,33403,36,110222,2,16
183113,757186522T1BU4EE0DC111765,4515,2T1BU4EE0DC111765,14.13,0,0,0,0,0,1,0,2016-01-01T00:00:00.0000000,36000,61325,190,1,5,2018-04-26T00:00:00.0000000,33403,LAKE PARK,FL,0,0,10682.4,8,73,0,110529,33403,29,110222,2,16
183114,399893044T1BF1FK4FU972638,4515,4T1BF1FK4FU972638,645.04,531.06,0.25,624.0833333,0.166666667,12.94083333,0.583333333,637.9325,2018-01-01T00:00:00.0000000,36000,4590,211,5,3,2018-04-05T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,0,0,17270.3,8,73,0,110529,33403,84,110222,2,16
183115,322436102A4RR5D15AR441007,4515,2A4RR5D15AR441007,6.57,11.74,0.89,17.70778333,0,0,0.11,1.87055,2013-01-01T00:00:00.0000000,36000,100500,38,6,8,2018-09-25T00:00:00.0000000,33417,WEST PALM BEACH,FL,0,0,7625.6,6,64,0,110529,33403,78,110222,2,16
183116,322436101GKKRNED7BJ281884,4515,1GKKRNED7BJ281884,49.26,30.26,0.967,84.81314,0,0,0.033,0.21186,2014-01-01T00:00:00.0000000,36000,98503,57,10,7,2018-09-06T00:00:00.0000000,33417,WEST PALM BEACH,FL,0,0,9642.33,11,56,0,110529,33403,82,110222,2,16
183117,11233955TDBK22C29S025983,4515,5TDBK22C29S025983,40.46,41.67,0.445,58.80313333,0.055,10.9802,0.5,13.56666667,2013-03-25T00:00:00.0000000,36000,30770,358,6,9,2017-11-09T00:00:00.0000000,33408-3462,N PALM BEACH,FL,0,0,23353.6,11,73,0,110529,33403,5,110222,2,16
183118,11420884T1BE46K18U247358,4515,4T1BE46K18U247358,88.84,54.52,0.735714286,121.938,0.028571429,6.840571429,0.235714286,11.65714286,2010-12-26T00:00:00.0000000,36000,153401,214,7,10,2018-04-02T00:00:00.0000000,33455,HOBE SOUND,FL,0,0,6323.41,8,73,0,110529,33403,11,110222,2,16
183119,774663715TDDK3DC6CS042515,4515,5TDDK3DC6CS042515,77.81,110.16,0.4,80.032,0.2,40.016,0.4,80.032,2015-05-01T00:00:00.0000000,36000,75686,128,1,6,2018-06-27T00:00:00.0000000,33463,LAKE WORTH,FL,0,0,16956.88,11,73,0,110529,33403,69,110222,2,16
183120,754922675TDDK3DC6CS042515,4515,5TDDK3DC6CS042515,256.76,355.43,0,0,0.393333333,262.7358,0.606666667,331.9508667,2015-05-01T00:00:00.0000000,36000,72100,165,3,6,2018-05-21T00:00:00.0000000,33463,LAKE WORTH,fl,0,0,17207.61,11,73,0,110529,33403,76,110222,2,16
183121,761915562T3BFREV3FW393724,4515,2T3BFREV3FW393724,29.99,0,0.67,21.5003,0,0,0.33,10.5897,2018-01-01T00:00:00.0000000,36000,19449,197,1,3,2018-04-19T00:00:00.0000000,33409,WEST PALM BCH,FL,0,0,18287.35,11,73,0,110529,33403,95,110222,2,16
183122,63555288JTMZF4DV2AD025172,4515,JTMZF4DV2AD025172,169.34,124.25,0,0,0.585,196.70865,0.415,96.88635,2013-03-31T00:00:00.0000000,36000,84583,316,2,8,2017-12-21T00:00:00.0000000,33410,PALM BEACH GARDENS,FL,0,0,10210.49,11,73,0,110529,33403,99,110222,2,16
183123,185814134T1BE46K39U339847,4515,4T1BE46K39U339847,35.5,43.66,0.5,84.7,0,0,0.5,0,2012-01-01T00:00:00.0000000,36000,89246,247,2,9,2018-02-28T00:00:00.0000000,33418,PALM BEACH GARDENS,FL,0,0,8005.57,8,73,0,110529,33403,51,110222,2,16
183124,755507651NXBR32E66Z652529,4515,1NXBR32E66Z652529,12.95,17,1,32.05,0,0,0,0,2009-03-11T00:00:00.0000000,36000,128594,225,1,12,2018-03-22T00:00:00.0000000,33408,NORTH PALM BEACH,FL,0,0,5250.2,8,73,0,110529,33403,93,110222,2,16
183125,252735172T2GK31U58C038459,4515,2T2GK31U58C038459,24.13,45.47,0.636666667,48.47753333,0,0,0.363333333,21.97246667,2011-01-01T00:00:00.0000000,50000,90194,23,6,10,2018-10-10T00:00:00.0000000,33403,LAKE PARK,FL,0,0,11152.35,11,76,1,110529,33403,67,110222,2,16
183126,252735171GYEE637680126520,4515,1GYEE637680126520,40.53,52.78,0.89,81.0608,0,0,0.11,9.6492,2011-01-01T00:00:00.0000000,50000,89481,267,3,10,2018-02-08T00:00:00.0000000,33403,LAKE PARK,FL,0,0,7162.85,9,57,1,110529,33403,97,110222,2,16
183127,791014164T1BF1FK1CU165764,4515,4T1BF1FK1CU165764,306,25,0,0,0,0,1,331,2015-01-01T00:00:00.0000000,36000,27775,28,2,6,2018-10-05T00:00:00.0000000,33460,LAKE WORTH,FL,0,0,13699.98,8,73,0,110529,33403,73,110222,2,16
183128,11330585TELU42N35Z050481,4515,5TELU42N35Z050481,48.94,81.1,0.916666667,121.8391667,0,0,0.083333333,17.31083333,2009-01-26T00:00:00.0000000,36000,71048,24,3,13,2018-10-09T00:00:00.0000000,33458,JUPITER,FL,0,0,15496.13,7,73,0,110529,33403,101,110222,2,16
183129,1133560JTMZD33V765015336,4515,JTMZD33V765015336,309.12,219.49,0.8125,366.745625,0.1875,187.359375,0,0,2009-01-01T00:00:00.0000000,36000,82896,3,4,12,2018-10-30T00:00:00.0000000,33410,PALM BEACH GARDENS,FL,0,0,7789.35,11,73,0,110529,33403,88,110222,2,16
183130,717148622T1BURHE1FC281029,4515,2T1BURHE1FC281029,37.63,0,0,0,0.5,18.815,0.5,18.815,2018-01-01T00:00:00.0000000,36000,4089,345,1,3,2017-11-22T00:00:00.0000000,33477,JUPITER,FL,0,1,14488.8,8,73,0,110529,33403,47,110222,2,16
183131,26886230JTEBU14R278082400,4515,JTEBU14R278082400,0,0,0,0,0,0,1,0,2011-04-22T00:00:00.0000000,36000,134423,79,1,11,2018-08-15T00:00:00.0000000,11566,MERRICK,NY,0,0,10646.79,11,73,0,110529,33403,999,110222,2,16
